mission_waypoint_id,role,device,device_type,region,device_order_index,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,source_phase2_viewpoint_id,source_phase2_row_index
159,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-45.3284,-127.2716,87.3000,-45.00,0.00,0.00,-42.5000,-130.1000,87.3000,130,130
160,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-43.6142,-129.7142,87.3000,-22.50,0.00,0.00,-42.2000,-130.3000,87.3000,131,131
161,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-45.3284,-133.5284,87.3000,45.00,0.00,0.00,-42.5000,-130.7000,87.3000,132,132
162,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-16.0698,-138.6698,87.5000,45.00,0.00,0.00,-13.1000,-135.7000,87.5000,133,133
163,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-12.7000,-130.9000,87.3000,-90.00,0.00,0.00,-12.7000,-135.1000,87.3000,134,134
164,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-5.8176,-132.4978,87.3000,-157.50,0.00,0.00,-12.1000,-135.1000,87.3000,135,135
165,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-1.5527,-141.3527,87.5000,45.00,0.00,0.00,1.7000,-138.1000,87.5000,136,136
166,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,6.5598,-138.5071,87.3000,-0.00,0.00,0.00,2.6000,-137.8000,87.3000,137,137
167,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,5.9527,-134.2473,87.3000,-135.00,0.00,0.00,2.7000,-137.5000,87.3000,138,138
168,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,7.1669,-142.7669,87.3000,135.00,0.00,0.00,2.5000,-138.1000,87.3000,139,139
169,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,13.5302,-143.6698,87.3000,45.00,0.00,0.00,16.5000,-140.7000,87.3000,140,140
170,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,17.0707,-140.3293,87.3000,-45.00,0.00,0.00,17.0000,-140.4000,87.3000,141,141
171,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,16.7000,-136.1000,87.3000,-90.00,0.00,0.00,16.7000,-140.1000,87.3000,142,142
172,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,62.7073,-143.8197,87.3000,-112.50,0.00,0.00,61.1000,-147.7000,87.3000,146,146
173,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,65.1955,-149.6307,87.3000,157.50,0.00,0.00,61.5000,-148.1000,87.3000,147,147
174,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,64.1803,-150.9073,90.3000,157.50,0.00,0.00,60.3000,-149.3000,90.3000,148,148
175,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,56.7402,-152.2598,90.3000,45.00,0.00,0.00,60.7000,-148.3000,90.3000,151,151
176,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,53.9000,-149.7000,90.5000,0.00,0.00,0.00,59.7000,-149.7000,90.5000,152,152
177,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,50.5042,-148.6900,90.3000,157.50,0.00,0.00,45.7000,-146.7000,90.3000,153,153
178,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,48.9770,-150.7770,90.3000,135.00,0.00,0.00,45.3000,-147.1000,90.3000,154,154
179,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-40.5693,-126.2045,90.3000,-112.50,0.00,0.00,-42.1000,-129.9000,90.3000,155,155
180,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-46.1955,-133.6307,90.5000,22.50,0.00,0.00,-42.5000,-132.1000,90.5000,156,156
181,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-42.3000,-133.9527,90.3000,90.00,0.00,0.00,-42.3000,-130.7000,90.3000,158,158
182,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-38.1000,-132.1000,90.5000,180.00,0.00,0.00,-42.1000,-132.1000,90.5000,159,159
183,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-32.1803,-136.7073,90.3000,22.50,0.00,0.00,-28.3000,-135.1000,90.3000,160,160
184,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,13.2340,-137.7906,90.3000,-35.26,0.00,0.00,16.5000,-140.1000,90.3000,162,162
185,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,12.8045,-142.0307,90.3000,22.50,0.00,0.00,16.5000,-140.5000,90.3000,163,163
186,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,14.0716,-145.9284,90.3000,45.00,0.00,0.00,16.9000,-143.1000,90.3000,165,165
187,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,16.0620,-144.0446,90.3000,67.50,0.00,0.00,16.8000,-140.6000,90.3000,166,166
188,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,17.5858,-144.3142,90.3000,112.50,0.00,0.00,17.0000,-142.9000,90.3000,167,167
189,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,19.3196,-146.0585,90.3000,112.50,0.00,0.00,17.1000,-140.7000,90.3000,168,168
190,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,21.1000,-142.7000,90.3000,180.00,0.00,0.00,17.1000,-142.7000,90.3000,169,169
191,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,27.2230,-140.8230,90.1000,-45.00,0.00,0.00,30.9000,-144.5000,90.1000,170,170
192,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,29.4804,-139.3415,90.1000,-67.50,0.00,0.00,31.7000,-144.7000,90.1000,171,171
193,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,26.1000,-144.9000,90.3000,0.00,0.00,0.00,30.7000,-144.9000,90.3000,172,172
194,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,28.7302,-148.4698,90.3000,45.00,0.00,0.00,31.7000,-145.5000,90.3000,174,174
195,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,36.0889,-146.7665,90.1000,157.50,0.00,0.00,31.1000,-144.7000,90.1000,175,175
196,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,35.9000,-145.3000,90.3000,180.00,0.00,0.00,31.9000,-145.3000,90.3000,176,176
197,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,41.6197,-144.8927,90.3000,-22.50,0.00,0.00,45.5000,-146.5000,90.3000,177,177
198,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,42.8230,-143.0230,90.1000,-45.00,0.00,0.00,46.5000,-146.7000,90.1000,178,178
199,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,46.0619,-146.7913,90.3000,67.50,0.00,0.00,45.6000,-146.6000,90.3000,179,179
200,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,56.9302,-146.5302,90.5000,-45.00,0.00,0.00,59.9000,-149.5000,90.5000,180,180
201,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,59.3693,-143.8045,90.3000,-67.50,0.00,0.00,60.9000,-147.5000,90.3000,181,181
202,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,60.3000,-143.5000,90.1000,-90.00,0.00,0.00,60.3000,-148.9000,90.1000,182,182
203,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,65.1955,-146.1693,90.3000,-157.50,0.00,0.00,61.5000,-147.7000,90.3000,183,183
204,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,65.1803,-146.2927,93.3000,-157.50,0.00,0.00,61.3000,-147.9000,93.3000,184,184
205,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,62.8307,-151.9955,93.3000,112.50,0.00,0.00,61.3000,-148.3000,93.3000,186,186
206,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,57.2230,-151.9770,93.1000,45.00,0.00,0.00,60.9000,-148.3000,93.1000,187,187
207,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,57.2045,-146.3693,93.3000,-22.50,0.00,0.00,60.9000,-147.9000,93.3000,188,188
208,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,21.1000,-140.1000,93.3000,180.00,0.00,0.00,17.1000,-140.1000,93.3000,189,189
209,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,16.9000,-145.9000,93.3000,90.00,0.00,0.00,16.9000,-140.5000,93.3000,190,190
210,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,12.8045,-141.8307,93.1000,22.50,0.00,0.00,16.5000,-140.3000,93.1000,191,191
211,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-40.0804,-136.0585,93.5000,112.50,0.00,0.00,-42.3000,-130.7000,93.5000,192,192
212,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-44.0307,-126.4045,93.3000,-67.50,0.00,0.00,-42.5000,-130.1000,93.3000,193,193
213,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-40.7693,-126.4045,96.3000,-112.50,0.00,0.00,-42.3000,-130.1000,96.3000,194,194
214,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-46.3955,-132.0307,96.1000,22.50,0.00,0.00,-42.7000,-130.5000,96.1000,195,195
215,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-38.4045,-128.5693,96.5000,-157.50,0.00,0.00,-42.1000,-130.1000,96.5000,196,196
216,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,13.0045,-141.8307,96.3000,22.50,0.00,0.00,16.7000,-140.3000,96.3000,197,197
217,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,14.1869,-143.0131,96.3000,45.00,0.00,0.00,16.8000,-140.4000,96.3000,198,198
218,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,16.9000,-135.7000,96.3000,-90.00,0.00,0.00,16.9000,-140.1000,96.3000,199,199
219,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,21.5000,-140.3000,96.3000,180.00,0.00,0.00,17.1000,-140.3000,96.3000,200,200
220,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,56.9000,-148.1000,96.3000,0.00,0.00,0.00,60.9000,-148.1000,96.3000,201,201
221,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,59.5693,-151.9955,96.3000,67.50,0.00,0.00,61.1000,-148.3000,96.3000,202,202
222,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,62.4346,-150.0478,96.3000,123.75,0.00,0.00,61.2000,-148.2000,96.3000,203,203
223,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,59.5693,-151.9955,99.3000,67.50,0.00,0.00,61.1000,-148.3000,99.3000,204,204
224,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,58.2716,-151.1284,99.9000,45.00,0.00,0.00,61.1000,-148.3000,99.9000,205,205
225,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,64.9955,-146.5693,100.1000,-157.50,0.00,0.00,61.3000,-148.1000,100.1000,206,206
226,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,61.1000,-143.9000,99.3000,-90.00,0.00,0.00,61.1000,-147.9000,99.3000,208,208
227,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,21.1651,-138.6162,99.3000,-157.50,0.00,0.00,17.1000,-140.3000,99.3000,209,209
228,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,16.9000,-144.5000,99.1000,90.00,0.00,0.00,16.9000,-140.5000,99.1000,210,210
229,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-38.3000,-130.3000,100.1000,180.00,0.00,0.00,-42.3000,-130.3000,100.1000,211,211
230,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-41.1654,-132.2478,99.3000,123.75,0.00,0.00,-42.4000,-130.4000,99.3000,213,213
231,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-43.2488,-133.7620,100.1000,78.75,0.00,0.00,-42.6000,-130.5000,100.1000,214,214
232,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-44.0307,-134.1955,99.3000,67.50,0.00,0.00,-42.5000,-130.5000,99.3000,215,215
233,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-45.5284,-133.3284,100.1000,45.00,0.00,0.00,-42.7000,-130.5000,100.1000,216,216
234,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-46.7000,-130.3000,99.3000,0.00,0.00,0.00,-42.7000,-130.3000,99.3000,217,217
235,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-44.0307,-126.4045,99.3000,-67.50,0.00,0.00,-42.5000,-130.1000,99.3000,218,218
236,inspect_capture,shelf2,shelf,region_shelf2_tube2_shelf3,2,-42.5000,-126.1000,100.1000,-90.00,0.00,0.00,-42.5000,-130.1000,100.1000,219,219
237,inspect_capture,capacitor,capacitor,region_capacitor,3,-46.7976,-117.6257,77.3000,22.50,0.00,0.00,-40.7000,-115.1000,77.3000,0,0
238,inspect_capture,capacitor,capacitor,region_capacitor,3,-46.2113,-120.0113,77.5000,45.00,0.00,0.00,-43.1000,-116.9000,77.5000,1,1
239,inspect_capture,capacitor,capacitor,region_capacitor,3,-46.4941,-120.2941,79.3000,45.00,0.00,0.00,-43.1000,-116.9000,79.3000,2,2
240,inspect_capture,capacitor,capacitor,region_capacitor,3,-41.3961,-123.0433,79.3000,67.50,0.00,0.00,-39.1000,-117.5000,79.3000,3,3
241,inspect_capture,capacitor,capacitor,region_capacitor,3,-45.7000,-110.5000,77.3000,0.00,0.00,0.00,-40.1000,-110.5000,77.3000,4,4
242,inspect_capture,capacitor,capacitor,region_capacitor,3,-44.7000,-107.1000,77.3000,0.00,0.00,0.00,-39.5000,-107.1000,77.3000,6,6
243,inspect_capture,capacitor,capacitor,region_capacitor,3,-44.1000,-102.9000,77.3000,0.00,0.00,0.00,-37.3000,-102.9000,77.3000,8,8
244,inspect_capture,capacitor,capacitor,region_capacitor,3,-43.8281,-101.6726,77.3000,22.50,0.00,0.00,-38.1000,-99.3000,77.3000,9,9
245,inspect_capture,capacitor,capacitor,region_capacitor,3,-43.9000,-100.7000,77.3000,0.00,0.00,0.00,-40.1000,-100.7000,77.3000,10,10
246,inspect_capture,capacitor,capacitor,region_capacitor,3,-43.5976,-99.6257,77.3000,22.50,0.00,0.00,-37.5000,-97.1000,77.3000,12,12
247,inspect_capture,capacitor,capacitor,region_capacitor,3,-43.1976,-97.4257,77.3000,22.50,0.00,0.00,-37.1000,-94.9000,77.3000,13,13
248,inspect_capture,capacitor,capacitor,region_capacitor,3,-36.9000,-88.7000,77.3000,-90.00,0.00,0.00,-36.9000,-94.7000,77.3000,14,14
249,inspect_capture,capacitor,capacitor,region_capacitor,3,-28.0917,-90.0917,77.3000,-135.00,0.00,0.00,-32.9000,-94.9000,77.3000,15,15
250,inspect_capture,capacitor,capacitor,region_capacitor,3,-27.2176,-98.2978,77.7000,-157.50,0.00,0.00,-33.5000,-100.9000,77.7000,16,16
251,inspect_capture,capacitor,capacitor,region_capacitor,3,-27.2045,-99.6307,77.5000,157.50,0.00,0.00,-30.9000,-98.1000,77.5000,17,17
252,inspect_capture,capacitor,capacitor,region_capacitor,3,-28.5872,-102.6508,77.5000,-157.50,0.00,0.00,-34.5000,-105.1000,77.5000,18,18
253,inspect_capture,capacitor,capacitor,region_capacitor,3,-28.3000,-105.7000,77.3000,180.00,0.00,0.00,-35.1000,-105.7000,77.3000,20,20
254,inspect_capture,capacitor,capacitor,region_capacitor,3,-28.3000,-107.3000,77.5000,180.00,0.00,0.00,-34.9000,-107.3000,77.5000,21,21
255,inspect_capture,capacitor,capacitor,region_capacitor,3,-29.8176,-110.2978,77.5000,-157.50,0.00,0.00,-36.1000,-112.9000,77.5000,23,23
256,inspect_capture,capacitor,capacitor,region_capacitor,3,-28.7000,-117.7000,77.5000,180.00,0.00,0.00,-35.1000,-117.7000,77.5000,24,24
257,inspect_capture,main_transformer,transformer,region_main_transformer,4,-4.9648,-91.7648,89.9000,45.00,0.00,0.00,-1.5000,-88.3000,89.9000,74,74
258,inspect_capture,main_transformer,transformer,region_main_transformer,4,32.4575,-95.2221,89.3000,157.50,0.00,0.00,28.3000,-93.5000,89.3000,73,73
259,inspect_capture,main_transformer,transformer,region_main_transformer,4,-1.7000,-81.2000,89.5000,-90.00,0.00,0.00,-1.7000,-87.3000,89.5000,72,72
260,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.0820,-91.8820,89.3000,45.00,0.00,0.00,-1.9000,-88.7000,89.3000,71,71
261,inspect_capture,main_transformer,transformer,region_main_transformer,4,-4.1790,-96.7790,86.3000,45.00,0.00,0.00,0.7000,-91.9000,86.3000,70,70
262,inspect_capture,main_transformer,transformer,region_main_transformer,4,32.6270,-91.4249,86.3000,-157.50,0.00,0.00,28.1000,-93.3000,86.3000,69,69
263,inspect_capture,main_transformer,transformer,region_main_transformer,4,32.6000,-95.9000,83.3000,180.00,0.00,0.00,27.9000,-95.9000,83.3000,68,68
264,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.2000,-93.1000,83.3000,180.00,0.00,0.00,28.3000,-93.1000,83.3000,66,66
265,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.5208,-91.2301,83.3000,170.26,0.00,0.00,28.1000,-90.3000,83.3000,65,65
266,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.8000,-89.9000,83.3000,180.00,0.00,0.00,28.1000,-89.9000,83.3000,63,63
267,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.8000,-87.9000,83.3000,180.00,0.00,0.00,29.1000,-87.9000,83.3000,62,62
268,inspect_capture,main_transformer,transformer,region_main_transformer,4,32.6234,-82.9766,83.3000,-135.00,0.00,0.00,29.3000,-86.3000,83.3000,61,61
269,inspect_capture,main_transformer,transformer,region_main_transformer,4,13.9000,-79.0000,83.3000,-90.00,0.00,0.00,13.9000,-86.1000,83.3000,60,60
270,inspect_capture,main_transformer,transformer,region_main_transformer,4,3.6599,-78.2159,83.3000,-141.71,0.00,0.00,-0.5000,-81.5000,83.3000,59,59
271,inspect_capture,main_transformer,transformer,region_main_transformer,4,2.8837,-77.2662,83.3000,-125.26,0.00,0.00,-1.1000,-82.9000,83.3000,58,58
272,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.3966,-80.4718,83.3000,-22.50,0.00,0.00,-0.5000,-82.5000,83.3000,57,57
273,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.8000,-81.5000,83.3000,0.00,0.00,0.00,-0.9000,-81.5000,83.3000,56,56
274,inspect_capture,main_transformer,transformer,region_main_transformer,4,-6.6357,-83.9061,83.3000,-0.00,0.00,0.00,-1.0000,-83.6000,83.3000,55,55
275,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.8072,-85.9472,83.3000,-35.26,0.00,0.00,-2.5000,-89.7000,83.3000,54,54
276,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.9052,-88.2126,83.3000,-22.50,0.00,0.00,-1.9000,-90.7000,83.3000,52,52
277,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.6000,-89.7000,83.5000,0.00,0.00,0.00,-2.1000,-89.7000,83.5000,51,51
278,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.9421,-93.4958,83.3000,11.25,0.00,0.00,-2.5000,-92.3000,83.3000,50,50
279,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.9790,-98.7790,83.3000,45.00,0.00,0.00,-3.1000,-93.9000,83.3000,49,49
280,inspect_capture,main_transformer,transformer,region_main_transformer,4,-8.4619,-99.0619,80.7000,45.00,0.00,0.00,-3.3000,-93.9000,80.7000,48,48
281,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.6000,-90.7000,80.5000,0.00,0.00,0.00,-2.5000,-90.7000,80.5000,47,47
282,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.7205,-82.6795,80.5000,-45.00,0.00,0.00,-0.7000,-87.7000,80.5000,46,46
283,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.8270,-81.8249,80.5000,-22.50,0.00,0.00,-1.3000,-83.7000,80.5000,45,45
284,inspect_capture,main_transformer,transformer,region_main_transformer,4,-3.3305,-77.2695,80.7000,-45.00,0.00,0.00,0.7000,-81.3000,80.7000,44,44
285,inspect_capture,main_transformer,transformer,region_main_transformer,4,11.9866,-79.3866,80.7000,-45.00,0.00,0.00,16.3000,-83.7000,80.7000,43,43
286,inspect_capture,main_transformer,transformer,region_main_transformer,4,19.9648,-80.6352,80.7000,-135.00,0.00,0.00,16.5000,-84.1000,80.7000,42,42
287,inspect_capture,main_transformer,transformer,region_main_transformer,4,20.9052,-81.6126,80.3000,-157.50,0.00,0.00,14.9000,-84.1000,80.3000,41,41
288,inspect_capture,main_transformer,transformer,region_main_transformer,4,24.1000,-82.4000,80.5000,-90.00,0.00,0.00,24.1000,-89.5000,80.5000,40,40
289,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.8291,-85.2299,80.5000,-157.50,0.00,0.00,26.9000,-88.1000,80.5000,39,39
290,inspect_capture,main_transformer,transformer,region_main_transformer,4,32.2000,-95.9000,80.3000,180.00,0.00,0.00,25.5000,-95.9000,80.3000,38,38
291,inspect_capture,main_transformer,transformer,region_main_transformer,4,31.8575,-98.0221,80.5000,157.50,0.00,0.00,27.7000,-96.3000,80.5000,37,37
292,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.8270,-88.7751,80.5000,157.50,0.00,0.00,29.3000,-86.9000,80.5000,34,34
293,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.8000,-88.5000,77.5000,180.00,0.00,0.00,29.1000,-88.5000,77.5000,33,33
294,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.1204,-90.7109,77.7000,157.50,0.00,0.00,27.3000,-88.3000,77.7000,32,32
295,inspect_capture,main_transformer,transformer,region_main_transformer,4,33.2000,-91.9000,77.5000,180.00,0.00,0.00,28.5000,-91.9000,77.5000,31,31
296,inspect_capture,main_transformer,transformer,region_main_transformer,4,32.2422,-97.2986,77.3000,157.50,0.00,0.00,27.9000,-95.5000,77.3000,30,30
297,inspect_capture,main_transformer,transformer,region_main_transformer,4,31.6575,-100.6221,77.7000,157.50,0.00,0.00,27.5000,-98.9000,77.7000,29,29
298,inspect_capture,main_transformer,transformer,region_main_transformer,4,-8.1790,-98.7790,77.5000,45.00,0.00,0.00,-3.3000,-93.9000,77.5000,28,28
299,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.6291,-91.9701,77.7000,22.50,0.00,0.00,-0.7000,-89.1000,77.7000,27,27
300,inspect_capture,main_transformer,transformer,region_main_transformer,4,-7.2595,-90.6171,77.5000,22.50,0.00,0.00,-0.7000,-87.9000,77.5000,26,26
301,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.6619,-82.3381,77.5000,-45.00,0.00,0.00,-0.5000,-87.5000,77.5000,25,25
302,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.4033,-80.7967,77.7000,-45.00,0.00,0.00,-0.1000,-86.1000,77.7000,23,23
303,inspect_capture,main_transformer,transformer,region_main_transformer,4,-5.0619,-79.3381,77.7000,-45.00,0.00,0.00,0.1000,-84.5000,77.7000,22,22
304,inspect_capture,main_transformer,transformer,region_main_transformer,4,-4.2376,-77.9624,77.5000,-45.00,0.00,0.00,0.5000,-82.7000,77.5000,21,21
305,inspect_capture,main_transformer,transformer,region_main_transformer,4,-0.2936,-76.3557,77.7000,-67.50,0.00,0.00,2.5000,-83.1000,77.7000,20,20
306,inspect_capture,main_transformer,transformer,region_main_transformer,4,4.9952,-78.8187,77.7000,-67.50,0.00,0.00,7.1000,-83.9000,77.7000,17,17
307,inspect_capture,main_transformer,transformer,region_main_transformer,4,7.5000,-79.0000,77.5000,-90.00,0.00,0.00,7.5000,-86.5000,77.5000,16,16
308,inspect_capture,main_transformer,transformer,region_main_transformer,4,9.7751,-79.5730,77.5000,-112.50,0.00,0.00,7.9000,-84.1000,77.5000,14,14
309,inspect_capture,main_transformer,transformer,region_main_transformer,4,11.9000,-79.6000,77.5000,-90.00,0.00,0.00,11.9000,-86.5000,77.5000,13,13
310,inspect_capture,main_transformer,transformer,region_main_transformer,4,16.3829,-79.3405,77.7000,-67.50,0.00,0.00,19.1000,-85.9000,77.7000,12,12
311,inspect_capture,main_transformer,transformer,region_main_transformer,4,17.4033,-79.3967,77.5000,-135.00,0.00,0.00,12.1000,-84.7000,77.5000,11,11
312,inspect_capture,main_transformer,transformer,region_main_transformer,4,18.3000,-80.0000,77.5000,-90.00,0.00,0.00,18.3000,-86.7000,77.5000,9,9
313,inspect_capture,main_transformer,transformer,region_main_transformer,4,20.3000,-81.4000,77.5000,-90.00,0.00,0.00,20.3000,-87.1000,77.5000,8,8
314,inspect_capture,main_transformer,transformer,region_main_transformer,4,23.4171,-82.1405,77.5000,-112.50,0.00,0.00,20.7000,-88.7000,77.5000,6,6
315,inspect_capture,main_transformer,transformer,region_main_transformer,4,24.5751,-81.9730,77.3000,-112.50,0.00,0.00,22.7000,-86.5000,77.3000,2,2
316,inspect_capture,main_transformer,transformer,region_main_transformer,4,26.3216,-82.0130,77.5000,-86.05,0.00,0.00,26.7000,-87.5000,77.5000,1,1
317,inspect_capture,main_transformer,transformer,region_main_transformer,4,22.2171,-81.7405,77.3000,-112.50,0.00,0.00,19.5000,-88.3000,77.3000,0,0
318,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,1.5059,-75.8941,78.3000,45.00,0.00,0.00,4.9000,-72.5000,78.3000,0,0
319,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,-1.5824,-74.5022,78.7000,22.50,0.00,0.00,4.7000,-71.9000,78.7000,1,1
320,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,5.2978,-76.5824,78.3000,67.50,0.00,0.00,7.9000,-70.3000,78.3000,2,2
321,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,10.5000,-77.5000,78.3000,90.00,0.00,0.00,10.5000,-70.7000,78.3000,4,4
322,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,16.7415,-77.5196,78.5000,22.50,0.00,0.00,22.1000,-75.3000,78.5000,5,5
323,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,18.1745,-77.4255,78.5000,45.00,0.00,0.00,22.7000,-72.9000,78.5000,6,6
324,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,22.1059,-79.4941,78.3000,45.00,0.00,0.00,25.5000,-76.1000,78.3000,7,7
325,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,28.3000,-80.5000,78.3000,90.00,0.00,0.00,28.3000,-73.7000,78.3000,9,9
326,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,26.4978,-80.1824,81.3000,67.50,0.00,0.00,29.1000,-73.9000,81.3000,10,10
327,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,22.1059,-79.4941,81.5000,45.00,0.00,0.00,25.5000,-76.1000,81.5000,11,11
328,inspect_capture,shelf4,shelf,region_shelf1_tube1_shelf4,5,16.1955,-75.0307,81.3000,157.50,0.00,0.00,12.5000,-73.5000,81.3000,13,13
